# 10, 50, 500, 0.100000, 1.000000, 24
# sample: 0, rndSeed: 1
0: 0, 0, 0, 0
1: 0, 756, 0, 805
2: 0, 1548, 0, 1740
3: 0, 2508, 0, 2953
4: 0, 3408, 0, 4288
5: 0, 4116, 0, 5560
6: 0, 4548, 0, 6623
7: 0, 4860, 0, 7484
8: 0, 5016, 0, 8143
9: 0, 5208, 0, 8742
10: 0, 5352, 0, 9220
11: 0, 5436, 0, 9564
12: 0, 5556, 0, 9929
13: 0, 5616, 0, 10176
14: 0, 5664, 0, 10320
15: 12, 5748, 0, 10532
16: 12, 5760, 0, 10688
17: 12, 5808, 0, 10840
18: 12, 5808, 0, 10906
19: 12, 5808, 0, 11003
20: 12, 5832, 0, 11078
21: 12, 5844, 0, 11164
22: 12, 5868, 0, 11251
23: 12, 5868, 6, 11305
24: 12, 5868, 8, 11333
25: 12, 5880, 10, 11378
26: 12, 5880, 14, 11400
27: 12, 5880, 18, 11440
28: 12, 5880, 20, 11454
29: 12, 5880, 20, 11474
30: 12, 5880, 21, 11495
31: 12, 5880, 22, 11509
32: 12, 5892, 24, 11545
33: 12, 5892, 24, 11556
34: 12, 5904, 24, 11586
35: 12, 5904, 24, 11606
36: 12, 5904, 24, 11624
37: 12, 5916, 24, 11654
38: 12, 5916, 24, 11663
39: 12, 5928, 24, 11693
40: 12, 5928, 24, 11701
41: 12, 5928, 24, 11714
42: 12, 5928, 24, 11719
43: 12, 5928, 24, 11720
44: 12, 5928, 24, 11724
45: 12, 5940, 24, 11744
46: 12, 5940, 24, 11744
47: 12, 5940, 24, 11746
48: 12, 5940, 24, 11747
49: 12, 5952, 24, 11761
# sample: 4, rndSeed: 5
0: 0, 0, 0, 0
1: 0, 876, 0, 959
2: 0, 1788, 0, 2060
3: 0, 2676, 0, 3292
4: 0, 3408, 0, 4425
5: 0, 3996, 0, 5530
6: 0, 4392, 0, 6462
7: 0, 4680, 0, 7320
8: 0, 4896, 0, 7952
9: 0, 5196, 0, 8685
10: 0, 5328, 0, 9135
11: 0, 5424, 0, 9525
12: 0, 5472, 0, 9821
13: 0, 5532, 0, 10083
14: 0, 5580, 0, 10349
15: 0, 5628, 0, 10507
16: 0, 5676, 0, 10656
17: 12, 5700, 0, 10761
18: 12, 5724, 0, 10856
19: 12, 5760, 0, 10959
20: 12, 5796, 0, 11050
21: 12, 5832, 0, 11159
22: 12, 5844, 2, 11219
23: 12, 5856, 4, 11275
24: 12, 5856, 5, 11328
25: 12, 5856, 11, 11365
26: 12, 5868, 13, 11397
27: 12, 5880, 16, 11427
28: 12, 5880, 21, 11458
29: 12, 5892, 22, 11495
30: 12, 5892, 22, 11513
31: 12, 5892, 22, 11521
32: 12, 5892, 23, 11537
33: 12, 5904, 24, 11560
34: 12, 5904, 24, 11579
35: 12, 5916, 24, 11602
36: 12, 5916, 24, 11615
37: 12, 5916, 24, 11624
38: 12, 5916, 24, 11634
39: 12, 5916, 24, 11650
40: 12, 5916, 24, 11657
41: 12, 5916, 24, 11666
42: 12, 5916, 24, 11668
43: 12, 5916, 24, 11671
44: 12, 5916, 24, 11679
45: 12, 5916, 24, 11683
46: 12, 5916, 24, 11688
47: 12, 5928, 24, 11705
48: 12, 5928, 24, 11706
49: 12, 5928, 24, 11710
# sample: 5, rndSeed: 6
0: 0, 0, 0, 0
1: 0, 780, 0, 883
2: 0, 1692, 0, 1982
3: 0, 2472, 0, 3161
4: 0, 3252, 0, 4398
5: 0, 3876, 0, 5542
6: 0, 4428, 0, 6566
7: 0, 4752, 0, 7418
8: 0, 5004, 0, 8182
9: 0, 5196, 0, 8781
10: 0, 5376, 0, 9259
11: 0, 5448, 0, 9677
12: 0, 5496, 0, 9974
13: 0, 5544, 0, 10226
14: 0, 5592, 0, 10435
15: 0, 5640, 0, 10619
16: 0, 5676, 0, 10764
17: 12, 5736, 0, 10935
18: 12, 5748, 0, 10999
19: 12, 5772, 0, 11090
20: 12, 5820, 1, 11164
21: 12, 5844, 2, 11219
22: 12, 5868, 2, 11264
23: 12, 5868, 5, 11314
24: 12, 5892, 8, 11372
25: 12, 5892, 11, 11397
26: 12, 5892, 18, 11433
27: 12, 5904, 22, 11490
28: 12, 5904, 23, 11514
29: 12, 5916, 24, 11534
30: 12, 5916, 24, 11552
31: 12, 5916, 24, 11563
32: 12, 5916, 24, 11568
33: 12, 5928, 24, 11595
34: 12, 5928, 24, 11595
35: 12, 5940, 24, 11627
36: 12, 5940, 24, 11652
37: 12, 5940, 24, 11666
38: 12, 5952, 24, 11694
39: 12, 5952, 24, 11708
40: 12, 5952, 24, 11732
41: 12, 5952, 24, 11736
42: 12, 5952, 24, 11746
43: 12, 5952, 24, 11753
44: 12, 5952, 24, 11766
45: 12, 5952, 24, 11772
46: 12, 5952, 24, 11775
47: 12, 5952, 24, 11784
48: 12, 5964, 24, 11803
49: 12, 5964, 24, 11809
# sample: 6, rndSeed: 7
0: 0, 0, 0, 0
1: 0, 696, 0, 758
2: 0, 1668, 0, 1859
3: 0, 2556, 0, 3082
4: 0, 3252, 0, 4329
5: 0, 3912, 0, 5578
6: 0, 4464, 0, 6661
7: 0, 4680, 0, 7382
8: 0, 5028, 0, 8121
9: 0, 5208, 0, 8662
10: 0, 5388, 0, 9189
11: 0, 5508, 0, 9627
12: 0, 5580, 0, 9921
13: 0, 5640, 0, 10186
14: 0, 5676, 0, 10381
15: 12, 5700, 0, 10553
16: 12, 5700, 0, 10648
17: 12, 5748, 0, 10815
18: 12, 5760, 0, 10931
19: 12, 5760, 0, 10999
20: 12, 5796, 0, 11096
21: 12, 5808, 0, 11184
22: 12, 5820, 1, 11247
23: 12, 5832, 3, 11289
24: 12, 5832, 3, 11317
25: 12, 5844, 11, 11386
26: 12, 5856, 16, 11419
27: 12, 5868, 23, 11459
28: 12, 5880, 24, 11490
29: 12, 5904, 24, 11549
30: 12, 5916, 24, 11585
31: 12, 5928, 24, 11620
32: 12, 5928, 24, 11639
33: 12, 5928, 24, 11650
34: 12, 5940, 24, 11669
35: 12, 5940, 24, 11689
36: 12, 5940, 24, 11694
37: 12, 5952, 24, 11719
38: 12, 5952, 24, 11728
39: 12, 5952, 24, 11729
40: 12, 5952, 24, 11731
41: 12, 5952, 24, 11733
42: 12, 5964, 24, 11758
43: 12, 5964, 24, 11760
44: 12, 5964, 24, 11773
45: 12, 5964, 24, 11775
46: 12, 5964, 24, 11775
47: 12, 5964, 24, 11785
48: 12, 5964, 24, 11802
49: 12, 5964, 24, 11804
# sample: 7, rndSeed: 8
0: 0, 0, 0, 0
1: 0, 900, 0, 1012
2: 0, 1932, 0, 2288
3: 0, 2880, 0, 3600
4: 0, 3600, 0, 4864
5: 0, 4176, 0, 6010
6: 0, 4524, 0, 6915
7: 0, 4824, 0, 7701
8: 0, 5004, 0, 8336
9: 0, 5172, 0, 8885
10: 0, 5292, 0, 9316
11: 0, 5376, 0, 9708
12: 0, 5508, 0, 10028
13: 0, 5556, 0, 10285
14: 0, 5580, 0, 10433
15: 0, 5628, 0, 10594
16: 0, 5664, 0, 10702
17: 12, 5736, 0, 10858
18: 12, 5772, 0, 10954
19: 12, 5784, 0, 11038
20: 12, 5820, 0, 11126
21: 12, 5832, 1, 11205
22: 12, 5844, 2, 11274
23: 12, 5856, 4, 11312
24: 12, 5880, 11, 11370
25: 12, 5892, 18, 11421
26: 12, 5892, 20, 11456
27: 12, 5904, 21, 11495
28: 12, 5916, 23, 11527
29: 12, 5916, 24, 11559
30: 12, 5916, 24, 11582
31: 12, 5916, 24, 11607
32: 12, 5916, 24, 11630
33: 12, 5916, 24, 11648
34: 12, 5916, 24, 11665
35: 12, 5928, 24, 11681
36: 12, 5928, 24, 11692
37: 12, 5928, 24, 11693
38: 12, 5928, 24, 11701
39: 12, 5940, 24, 11729
40: 12, 5940, 24, 11729
41: 12, 5940, 24, 11730
42: 12, 5940, 24, 11738
43: 12, 5940, 24, 11746
44: 12, 5940, 24, 11747
45: 12, 5940, 24, 11754
46: 12, 5940, 24, 11758
47: 12, 5940, 24, 11765
48: 12, 5952, 24, 11789
49: 12, 5952, 24, 11789
# sample: 8, rndSeed: 9
0: 0, 0, 0, 0
1: 0, 792, 0, 893
2: 0, 1800, 0, 2078
3: 0, 2700, 0, 3343
4: 0, 3480, 0, 4674
5: 0, 4008, 0, 5792
6: 0, 4404, 0, 6769
7: 0, 4704, 0, 7524
8: 0, 4968, 0, 8198
9: 0, 5088, 0, 8755
10: 0, 5232, 0, 9166
11: 0, 5340, 0, 9548
12: 0, 5376, 0, 9805
13: 0, 5484, 0, 10084
14: 0, 5544, 0, 10274
15: 0, 5544, 0, 10372
16: 0, 5604, 0, 10530
17: 0, 5640, 0, 10646
18: 0, 5676, 0, 10753
19: 12, 5712, 0, 10861
20: 12, 5736, 0, 10923
21: 12, 5796, 0, 11017
22: 12, 5796, 0, 11051
23: 12, 5820, 0, 11122
24: 12, 5820, 0, 11163
25: 12, 5820, 0, 11195
26: 12, 5820, 0, 11206
27: 12, 5832, 1, 11262
28: 12, 5844, 6, 11295
29: 12, 5868, 7, 11334
30: 12, 5892, 12, 11375
31: 12, 5892, 14, 11406
32: 12, 5892, 18, 11423
33: 12, 5892, 20, 11452
34: 12, 5892, 21, 11467
35: 12, 5892, 23, 11494
36: 12, 5904, 24, 11518
37: 12, 5904, 24, 11533
38: 12, 5904, 24, 11541
39: 12, 5916, 24, 11555
40: 12, 5916, 24, 11565
41: 12, 5916, 24, 11584
42: 12, 5928, 24, 11602
43: 12, 5928, 24, 11608
44: 12, 5928, 24, 11617
45: 12, 5928, 24, 11636
46: 12, 5928, 24, 11642
47: 12, 5928, 24, 11658
48: 12, 5928, 24, 11671
49: 12, 5928, 24, 11691
# sample: 9, rndSeed: 10
0: 0, 0, 0, 0
1: 0, 876, 0, 1028
2: 0, 1872, 0, 2245
3: 0, 2856, 0, 3575
4: 0, 3648, 0, 4824
5: 0, 4176, 0, 5942
6: 0, 4632, 0, 6990
7: 0, 4872, 0, 7728
8: 0, 5064, 0, 8331
9: 0, 5220, 0, 8821
10: 0, 5268, 0, 9223
11: 0, 5412, 0, 9652
12: 0, 5532, 0, 9977
13: 0, 5580, 0, 10170
14: 0, 5628, 0, 10383
15: 0, 5688, 0, 10614
16: 0, 5688, 0, 10712
17: 12, 5736, 0, 10861
18: 12, 5772, 0, 10967
19: 12, 5784, 0, 11037
20: 12, 5784, 0, 11096
21: 12, 5796, 0, 11134
22: 12, 5820, 0, 11197
23: 12, 5832, 1, 11242
24: 12, 5844, 4, 11299
25: 12, 5856, 8, 11346
26: 12, 5856, 10, 11374
27: 12, 5868, 16, 11420
28: 12, 5868, 19, 11449
29: 12, 5880, 22, 11488
30: 12, 5892, 23, 11514
31: 12, 5916, 24, 11559
32: 12, 5916, 24, 11569
33: 12, 5916, 24, 11580
34: 12, 5940, 24, 11630
35: 12, 5940, 24, 11655
36: 12, 5940, 24, 11671
37: 12, 5940, 24, 11690
38: 12, 5940, 24, 11691
39: 12, 5940, 24, 11695
40: 12, 5940, 24, 11707
41: 12, 5940, 24, 11715
42: 12, 5940, 24, 11723
43: 12, 5940, 24, 11736
44: 12, 5940, 24, 11741
45: 12, 5940, 24, 11743
46: 12, 5940, 24, 11750
47: 12, 5940, 24, 11751
48: 12, 5940, 24, 11753
49: 12, 5940, 24, 11764
