# 10, 50, 500, 0.100000, 1.000000, 13
# sample: 0, rndSeed: 1
42: 12, 5964, 13, 6455
43: 12, 5964, 13, 6455
44: 12, 5964, 13, 6455
45: 12, 5964, 13, 6456
46: 12, 5964, 13, 6456
47: 12, 5964, 13, 6457
48: 12, 5964, 13, 6457
49: 12, 5964, 13, 6458
# sample: 4, rndSeed: 5
0: 0, 0, 0, 0
1: 0, 864, 0, 873
2: 0, 1620, 0, 1655
3: 0, 2472, 0, 2546
4: 0, 3348, 0, 3464
5: 0, 3864, 0, 4035
6: 0, 4320, 0, 4547
7: 0, 4632, 0, 4904
8: 0, 4824, 0, 5132
9: 0, 5028, 0, 5373
10: 0, 5208, 0, 5571
11: 0, 5328, 0, 5709
12: 0, 5436, 0, 5834
13: 0, 5520, 0, 5927
14: 0, 5544, 0, 5967
15: 0, 5628, 0, 6058
16: 0, 5676, 0, 6119
17: 0, 5688, 0, 6135
18: 12, 5700, 2, 6154
19: 12, 5724, 11, 6181
20: 12, 5796, 13, 6256
21: 12, 5808, 13, 6270
22: 12, 5808, 13, 6275
23: 12, 5820, 13, 6289
24: 12, 5844, 13, 6313
25: 12, 5844, 13, 6315
26: 12, 5868, 13, 6340
27: 12, 5868, 13, 6342
28: 12, 5880, 13, 6355
29: 12, 5880, 13, 6356
30: 12, 5892, 13, 6369
31: 12, 5892, 13, 6369
32: 12, 5892, 13, 6370
33: 12, 5904, 13, 6382
34: 12, 5916, 13, 6395
35: 12, 5916, 13, 6396
36: 12, 5916, 13, 6398
37: 12, 5916, 13, 6398
38: 12, 5916, 13, 6398
39: 12, 5928, 13, 6410
40: 12, 5928, 13, 6410
41: 12, 5928, 13, 6412
42: 12, 5928, 13, 6413
43: 12, 5928, 13, 6413
44: 12, 5928, 13, 6415
45: 12, 5928, 13, 6416
46: 12, 5928, 13, 6416
47: 12, 5928, 13, 6417
48: 12, 5928, 13, 6417
49: 12, 5928, 13, 6417
# sample: 5, rndSeed: 6
0: 0, 0, 0, 0
1: 0, 816, 0, 824
2: 0, 1524, 0, 1555
3: 0, 2448, 0, 2512
4: 0, 3144, 0, 3260
5: 0, 3732, 0, 3904
6: 0, 4368, 0, 4596
7: 0, 4740, 0, 5016
8: 0, 5088, 0, 5410
9: 0, 5184, 0, 5544
10: 0, 5280, 0, 5661
11: 0, 5376, 0, 5780
12: 0, 5508, 0, 5925
13: 0, 5568, 0, 5995
14: 0, 5592, 0, 6027
15: 0, 5664, 0, 6106
16: 12, 5700, 4, 6148
17: 12, 5748, 12, 6201
18: 12, 5760, 13, 6218
19: 12, 5772, 13, 6231
20: 12, 5820, 13, 6281
21: 12, 5832, 13, 6301
22: 12, 5844, 13, 6314
23: 12, 5880, 13, 6354
24: 12, 5880, 13, 6356
25: 12, 5880, 13, 6356
26: 12, 5892, 13, 6368
27: 12, 5892, 13, 6370
28: 12, 5892, 13, 6370
29: 12, 5904, 13, 6385
30: 12, 5904, 13, 6388
31: 12, 5916, 13, 6400
32: 12, 5928, 13, 6414
33: 12, 5928, 13, 6414
34: 12, 5928, 13, 6414
35: 12, 5928, 13, 6414
36: 12, 5928, 13, 6415
37: 12, 5940, 13, 6427
38: 12, 5952, 13, 6442
39: 12, 5952, 13, 6442
40: 12, 5952, 13, 6442
41: 12, 5952, 13, 6443
42: 12, 5964, 13, 6456
43: 12, 5964, 13, 6457
44: 12, 5964, 13, 6457
45: 12, 5964, 13, 6457
46: 12, 5964, 13, 6457
47: 12, 5964, 13, 6457
48: 12, 5964, 13, 6457
49: 12, 5964, 13, 6457
# sample: 6, rndSeed: 7
0: 0, 0, 0, 0
1: 0, 660, 0, 674
2: 0, 1464, 0, 1499
3: 0, 2412, 0, 2472
4: 0, 3180, 0, 3296
5: 0, 3828, 0, 3996
6: 0, 4200, 0, 4422
7: 0, 4536, 0, 4802
8: 0, 4860, 0, 5159
9: 0, 5052, 0, 5385
10: 0, 5232, 0, 5592
11: 0, 5376, 0, 5760
12: 0, 5532, 0, 5933
13: 0, 5592, 0, 6010
14: 0, 5628, 0, 6053
15: 0, 5664, 0, 6100
16: 12, 5712, 4, 6154
17: 12, 5748, 11, 6197
18: 12, 5796, 13, 6252
19: 12, 5808, 13, 6266
20: 12, 5808, 13, 6268
21: 12, 5844, 13, 6309
22: 12, 5844, 13, 6311
23: 12, 5868, 13, 6337
24: 12, 5880, 13, 6352
25: 12, 5880, 13, 6353
26: 12, 5892, 13, 6368
27: 12, 5892, 13, 6370
28: 12, 5892, 13, 6372
29: 12, 5904, 13, 6384
30: 12, 5916, 13, 6397
31: 12, 5928, 13, 6409
32: 12, 5940, 13, 6426
33: 12, 5940, 13, 6427
34: 12, 5940, 13, 6429
35: 12, 5952, 13, 6442
36: 12, 5952, 13, 6443
37: 12, 5952, 13, 6443
38: 12, 5952, 13, 6444
39: 12, 5964, 13, 6456
40: 12, 5964, 13, 6456
41: 12, 5964, 13, 6457
42: 12, 5976, 13, 6469
43: 12, 5988, 13, 6481
44: 12, 5988, 13, 6482
45: 12, 5988, 13, 6482
46: 12, 5988, 13, 6482
47: 12, 5988, 13, 6482
48: 12, 5988, 13, 6482
49: 12, 5988, 13, 6482
# sample: 7, rndSeed: 8
0: 0, 0, 0, 0
1: 0, 864, 0, 875
2: 0, 1728, 0, 1765
3: 0, 2484, 0, 2558
4: 0, 3228, 0, 3356
5: 0, 3804, 0, 3987
6: 0, 4332, 0, 4566
7: 0, 4608, 0, 4886
8: 0, 4860, 0, 5173
9: 0, 5016, 0, 5358
10: 0, 5184, 0, 5547
11: 0, 5292, 0, 5671
12: 0, 5412, 0, 5810
13: 0, 5568, 0, 5984
14: 0, 5604, 0, 6035
15: 0, 5664, 0, 6104
16: 12, 5700, 2, 6147
17: 12, 5712, 4, 6164
18: 12, 5772, 13, 6229
19: 12, 5772, 13, 6236
20: 12, 5772, 13, 6239
21: 12, 5784, 13, 6254
22: 12, 5796, 13, 6267
23: 12, 5820, 13, 6294
24: 12, 5844, 13, 6319
25: 12, 5892, 13, 6369
26: 12, 5892, 13, 6371
27: 12, 5904, 13, 6385
28: 12, 5904, 13, 6385
29: 12, 5904, 13, 6385
30: 12, 5904, 13, 6388
31: 12, 5916, 13, 6400
32: 12, 5916, 13, 6400
33: 12, 5916, 13, 6401
34: 12, 5940, 13, 6426
35: 12, 5940, 13, 6426
36: 12, 5940, 13, 6427
37: 12, 5940, 13, 6428
38: 12, 5940, 13, 6429
39: 12, 5940, 13, 6430
40: 12, 5940, 13, 6430
41: 12, 5964, 13, 6455
42: 12, 5964, 13, 6455
43: 12, 5964, 13, 6455
44: 12, 5964, 13, 6455
45: 12, 5964, 13, 6455
46: 12, 5964, 13, 6456
47: 12, 5964, 13, 6456
48: 12, 5964, 13, 6456
49: 12, 5964, 13, 6456
# sample: 8, rndSeed: 9
0: 0, 0, 0, 0
1: 0, 864, 0, 879
2: 0, 1932, 0, 1972
3: 0, 2856, 0, 2940
4: 0, 3492, 0, 3638
5: 0, 4092, 0, 4300
6: 0, 4404, 0, 4666
7: 0, 4680, 0, 4984
8: 0, 4848, 0, 5180
9: 0, 5100, 0, 5459
10: 0, 5244, 0, 5623
11: 0, 5352, 0, 5744
12: 0, 5400, 0, 5803
13: 0, 5472, 0, 5883
14: 0, 5544, 0, 5966
15: 0, 5616, 0, 6043
16: 0, 5652, 0, 6082
17: 0, 5676, 0, 6110
18: 12, 5712, 6, 6156
19: 12, 5760, 11, 6208
20: 12, 5784, 13, 6236
21: 12, 5784, 13, 6239
22: 12, 5784, 13, 6241
23: 12, 5808, 13, 6267
24: 12, 5808, 13, 6268
25: 12, 5820, 13, 6282
26: 12, 5820, 13, 6283
27: 12, 5820, 13, 6285
28: 12, 5820, 13, 6289
29: 12, 5844, 13, 6314
30: 12, 5856, 13, 6327
31: 12, 5856, 13, 6327
32: 12, 5856, 13, 6328
33: 12, 5868, 13, 6343
34: 12, 5868, 13, 6344
35: 12, 5868, 13, 6345
36: 12, 5880, 13, 6358
37: 12, 5904, 13, 6382
38: 12, 5904, 13, 6385
39: 12, 5904, 13, 6386
40: 12, 5904, 13, 6386
41: 12, 5928, 13, 6412
42: 12, 5928, 13, 6413
43: 12, 5928, 13, 6413
44: 12, 5928, 13, 6413
45: 12, 5928, 13, 6413
46: 12, 5928, 13, 6414
47: 12, 5928, 13, 6414
48: 12, 5928, 13, 6415
49: 12, 5928, 13, 6415
# sample: 9, rndSeed: 10
0: 0, 0, 0, 0
1: 0, 876, 0, 890
2: 0, 1920, 0, 1957
3: 0, 2772, 0, 2853
4: 0, 3540, 0, 3675
5: 0, 3996, 0, 4173
6: 0, 4356, 0, 4590
7: 0, 4692, 0, 4975
8: 0, 4884, 0, 5203
9: 0, 5064, 0, 5415
10: 0, 5184, 0, 5554
11: 0, 5316, 0, 5701
12: 0, 5472, 0, 5870
13: 0, 5544, 0, 5951
14: 0, 5580, 0, 5998
15: 0, 5592, 0, 6020
16: 0, 5652, 0, 6085
17: 12, 5700, 1, 6139
18: 12, 5736, 10, 6181
19: 12, 5748, 11, 6196
20: 12, 5760, 13, 6213
21: 12, 5796, 13, 6251
22: 12, 5796, 13, 6254
23: 12, 5844, 13, 6306
24: 12, 5856, 13, 6319
25: 12, 5868, 13, 6332
26: 12, 5868, 13, 6333
27: 12, 5880, 13, 6352
28: 12, 5892, 13, 6368
29: 12, 5892, 13, 6369
30: 12, 5892, 13, 6371
31: 12, 5892, 13, 6372
32: 12, 5892, 13, 6375
33: 12, 5892, 13, 6377
34: 12, 5892, 13, 6378
35: 12, 5892, 13, 6378
36: 12, 5904, 13, 6390
37: 12, 5916, 13, 6402
38: 12, 5916, 13, 6403
39: 12, 5916, 13, 6403
40: 12, 5916, 13, 6403
41: 12, 5916, 13, 6404
42: 12, 5916, 13, 6404
43: 12, 5928, 13, 6416
44: 12, 5928, 13, 6417
45: 12, 5940, 13, 6430
46: 12, 5940, 13, 6430
47: 12, 5940, 13, 6430
48: 12, 5940, 13, 6430
49: 12, 5952, 13, 6442
